longitude,latitude,housing_median_age,total_rooms,population,households,median_income
-121.54,39.33,27.0,720.0,359.0,138.0,2.5313
-118.63,34.19,32.0,3568.0,1741.0,563.0,5.1529
-120.54,40.29,17.0,3391.0,1529.0,571.0,3.4028
-118.37,34.14,23.0,1883.0,774.0,478.0,3.5096
-122.13,38.0,33.0,2821.0,1206.0,640.0,2.5481
-118.32,34.05,50.0,1389.0,976.0,302.0,1.5882
-119.68,36.32,26.0,592.0,268.0,116.0,1.7596
-119.79,36.72,19.0,1719.0,1369.0,368.0,1.25
-121.97,37.8,17.0,3279.0,1222.0,381.0,7.9168
-118.52,34.18,46.0,2082.0,1047.0,393.0,3.6534
-122.23,37.8,52.0,2033.0,787.0,459.0,3.1603
-119.03,35.3,10.0,829.0,447.0,173.0,4.1484
-118.37,34.1,37.0,407.0,100.0,47.0,15.0001
-122.07,37.86,17.0,1102.0,317.0,208.0,3.5893
-118.43,34.25,38.0,921.0,1023.0,241.0,3.4514
-122.11,38.0,9.0,3424.0,1460.0,543.0,5.76
-117.74,35.65,15.0,2357.0,1110.0,442.0,3.1755
-122.18,37.89,18.0,4845.0,1634.0,734.0,8.1489
-119.78,36.76,47.0,1425.0,949.0,325.0,1.7344
-122.27,37.89,52.0,3046.0,975.0,365.0,8.8342
-119.73,36.68,32.0,755.0,681.0,207.0,1.7986
-122.28,37.82,52.0,945.0,576.0,220.0,1.4113
-118.47,34.23,22.0,8350.0,9135.0,2452.0,2.5008
-122.25,38.05,30.0,1255.0,779.0,307.0,1.6767
-121.82,37.73,47.0,127.0,51.0,21.0,4.3472
-121.85,39.73,52.0,444.0,1107.0,98.0,3.4191
-122.12,38.01,50.0,1738.0,837.0,363.0,3.609
-124.15,40.81,50.0,340.0,235.0,83.0,1.75
-121.83,38.0,15.0,6365.0,3838.0,1458.0,2.5495
-118.21,34.07,52.0,1770.0,1848.0,439.0,2.4135
-121.89,37.99,4.0,2171.0,928.0,461.0,4.1016
-118.23,34.09,49.0,1638.0,1500.0,430.0,2.6923
-115.6,33.04,31.0,314.0,152.0,56.0,3.3472
-122.25,38.02,16.0,1803.0,946.0,266.0,5.7001
-122.21,37.77,46.0,1234.0,1183.0,354.0,2.3309
-121.64,37.85,22.0,1999.0,967.0,320.0,4.4583
-119.04,35.37,46.0,1637.0,714.0,297.0,2.1818
-119.77,36.78,36.0,3616.0,1994.0,786.0,2.5434
-118.96,35.36,35.0,2285.0,1738.0,480.0,2.4848
-118.25,34.11,43.0,2230.0,1667.0,543.0,2.8667
-122.35,37.92,36.0,921.0,585.0,236.0,1.9224
-118.38,34.14,40.0,1965.0,666.0,357.0,6.0876
-121.97,37.52,26.0,3761.0,1776.0,613.0,4.5317
-118.32,34.03,31.0,2206.0,1194.0,435.0,1.9531
-122.74,39.71,16.0,255.0,85.0,38.0,1.6607
-118.21,34.1,36.0,2000.0,1234.0,535.0,3.7437
-119.11,35.39,22.0,984.0,451.0,170.0,3.25
-122.18,37.74,35.0,504.0,323.0,109.0,1.8438
-122.26,37.77,52.0,1704.0,663.0,340.0,4.226
-122.62,38.92,13.0,520.0,249.0,109.0,1.8417
-118.27,34.0,43.0,1638.0,1213.0,390.0,1.3403
-118.3,34.09,40.0,3058.0,3953.0,1223.0,1.8156
-119.75,36.76,32.0,2072.0,2002.0,470.0,1.3278
-122.32,37.99,24.0,4865.0,2315.0,893.0,4.2852
-120.93,38.65,12.0,2213.0,1097.0,351.0,4.5568
-118.44,34.26,34.0,325.0,433.0,83.0,5.5124
-119.74,36.73,34.0,1254.0,1056.0,279.0,2.3269
-122.09,37.68,43.0,1415.0,569.0,293.0,2.5156
-118.43,34.17,35.0,2922.0,1130.0,485.0,5.4510000000000005
-118.3,34.05,36.0,1723.0,1664.0,501.0,1.9323
-122.18,37.81,30.0,292.0,126.0,52.0,6.3624
-119.98,38.94,25.0,1339.0,503.0,219.0,1.9018
-121.77,39.66,20.0,3759.0,1705.0,600.0,4.712
-120.55,38.43,18.0,1564.0,618.0,277.0,2.3549
-117.95,35.08,1.0,83.0,32.0,15.0,4.875
-118.98,35.36,15.0,1482.0,1059.0,279.0,1.2617
-119.04,35.36,40.0,1533.0,771.0,306.0,3.0435
-118.34,34.03,49.0,1295.0,765.0,265.0,3.4306
-122.08,37.72,32.0,2476.0,1048.0,367.0,5.6194
-122.29,37.91,46.0,2085.0,748.0,354.0,4.0536
-122.28,37.8,52.0,215.0,904.0,88.0,0.8668
-122.04,37.55,23.0,3170.0,1446.0,515.0,4.4357
-121.99,37.55,28.0,2414.0,1106.0,453.0,4.8403
-118.38,34.21,33.0,1981.0,1665.0,466.0,3.0833
-118.9,35.26,31.0,6145.0,5666.0,1457.0,1.9066
-122.18,37.86,33.0,4449.0,1684.0,617.0,8.9571
-122.25,37.81,39.0,854.0,389.0,228.0,3.125
-119.94,38.96,20.0,1451.0,467.0,255.0,1.5536
-118.33,34.06,52.0,1368.0,737.0,248.0,8.3617
-119.99,38.93,23.0,1882.0,673.0,277.0,2.9091
-118.2,34.04,36.0,1625.0,2003.0,478.0,2.181
-122.04,38.0,16.0,3077.0,1447.0,709.0,3.2484
-121.44,39.5,26.0,1652.0,790.0,292.0,3.0446
-119.71,36.81,19.0,2282.0,1034.0,500.0,1.6618
-119.76,36.77,36.0,2507.0,1227.0,474.0,2.785
-119.78,36.86,8.0,3468.0,1604.0,626.0,4.2071
-115.57,32.83,31.0,1494.0,959.0,284.0,3.5282
-122.23,37.79,30.0,610.0,425.0,140.0,1.6198
-121.59,39.39,22.0,2515.0,1284.0,462.0,2.1776
-118.38,34.18,44.0,901.0,473.0,179.0,3.3125
-118.3,34.06,20.0,1782.0,1749.0,823.0,2.2094
-122.1,37.68,31.0,1892.0,1162.0,389.0,3.125
-121.75,37.68,35.0,1755.0,702.0,263.0,5.2443
-122.27,37.84,52.0,1503.0,690.0,275.0,2.6033
-119.65,36.37,4.0,3725.0,1478.0,600.0,3.5486
-122.25,39.79,16.0,2127.0,1104.0,369.0,3.0469
-121.8,38.0,34.0,2738.0,1316.0,459.0,3.5368
-122.28,37.82,52.0,1170.0,701.0,233.0,1.6098
-122.91,39.17,44.0,202.0,142.0,39.0,4.35
-124.14,41.95,21.0,2696.0,1208.0,494.0,2.275
-119.75,36.8,25.0,2718.0,1257.0,465.0,2.3333
-121.81,39.7,21.0,5051.0,2948.0,980.0,1.5863
-118.29,34.1,43.0,1711.0,1190.0,429.0,3.5172
-118.31,34.08,31.0,2275.0,2189.0,720.0,1.7542
-118.2,34.06,40.0,1181.0,1441.0,337.0,2.1136
-119.7,36.94,15.0,1449.0,649.0,265.0,2.4861
-122.04,37.9,20.0,5467.0,2310.0,963.0,5.6986
-118.51,34.18,37.0,1893.0,911.0,324.0,4.8036
-119.79,36.3,16.0,1717.0,903.0,289.0,4.3438
-118.18,34.13,52.0,2228.0,1311.0,452.0,3.5341
-122.06,37.67,22.0,3882.0,1830.0,743.0,4.2733
-118.4,34.22,43.0,1220.0,729.0,230.0,3.6442
-121.6,39.77,23.0,2263.0,1138.0,455.0,2.3403
-119.71,36.8,17.0,2056.0,1259.0,367.0,3.9338
-119.89,36.79,5.0,3821.0,2179.0,694.0,3.7821
-118.25,34.09,52.0,1866.0,1211.0,417.0,2.935
-118.4,34.16,35.0,1354.0,501.0,262.0,3.8056
-119.67,36.74,19.0,2788.0,1365.0,525.0,2.7813
-119.06,35.33,14.0,5264.0,3278.0,1049.0,3.8117
-123.82,40.12,33.0,2985.0,1221.0,486.0,2.087
-121.95,38.03,5.0,5526.0,3207.0,1012.0,4.0767
-120.37,36.16,36.0,613.0,310.0,124.0,3.0658
-121.97,37.77,13.0,7241.0,3221.0,947.0,7.2216
-118.63,34.17,33.0,4769.0,2019.0,743.0,5.5798
-118.41,34.21,35.0,2830.0,1577.0,524.0,5.35
-121.9,38.0,14.0,1930.0,990.0,322.0,4.1094
-118.42,34.28,35.0,822.0,1197.0,203.0,3.2865
-118.32,34.1,28.0,1759.0,1463.0,620.0,1.7306
-118.54,34.19,22.0,3380.0,2199.0,737.0,2.5739
-121.94,37.8,8.0,11336.0,4089.0,1555.0,7.8287
-115.56,32.78,46.0,2511.0,1583.0,469.0,3.0603
-121.24,39.65,35.0,632.0,221.0,102.0,2.3684
-117.68,35.55,9.0,3811.0,1518.0,568.0,5.5551
-119.83,36.79,24.0,3505.0,2098.0,774.0,1.9575
-122.25,37.79,39.0,461.0,381.0,123.0,1.6
-118.48,34.2,23.0,2850.0,2249.0,777.0,2.6957
-122.26,37.83,52.0,1470.0,689.0,309.0,3.48
-122.15,37.72,29.0,4169.0,2024.0,962.0,2.8125
-118.22,34.14,50.0,3657.0,1725.0,644.0,5.5456
-115.38,32.82,38.0,1892.0,1175.0,374.0,1.9939
-118.27,34.27,27.0,5205.0,2363.0,888.0,6.1946
-121.8,39.75,11.0,7212.0,3264.0,1264.0,3.1125
-118.98,35.41,36.0,1482.0,640.0,274.0,3.875
-122.07,37.95,39.0,2199.0,1025.0,385.0,4.5893
-118.32,34.05,42.0,3343.0,3480.0,1146.0,1.9923
-122.18,37.75,45.0,330.0,282.0,80.0,4.0469
-122.07,37.89,38.0,2139.0,809.0,340.0,5.5636
-119.58,36.77,19.0,3225.0,1760.0,542.0,4.0227
-118.45,34.15,10.0,1091.0,517.0,266.0,4.1727
-119.86,36.81,4.0,4530.0,1804.0,837.0,3.3942
-122.16,37.77,39.0,1583.0,857.0,316.0,3.0958
-119.57,36.72,11.0,2510.0,1248.0,445.0,3.6161
-122.26,38.04,41.0,2512.0,1179.0,480.0,2.694
-115.9,32.69,18.0,414.0,98.0,54.0,1.5417
-121.59,39.78,16.0,2754.0,1063.0,543.0,1.4048
-122.08,37.66,37.0,1997.0,1349.0,437.0,2.1382
-119.82,36.84,7.0,2289.0,1077.0,354.0,5.4868
-118.27,34.02,40.0,561.0,662.0,205.0,0.9234
-121.87,37.57,13.0,5519.0,2444.0,825.0,7.0691
-118.5,34.25,32.0,2333.0,969.0,331.0,4.8164
-118.5,34.16,34.0,3547.0,1187.0,500.0,7.138999999999999
-118.42,34.27,33.0,937.0,1216.0,212.0,3.3214
-118.42,34.15,31.0,1861.0,736.0,360.0,5.2853
-119.87,36.79,8.0,2875.0,1718.0,551.0,3.6522
-121.94,37.93,16.0,3421.0,1341.0,428.0,7.5695
-118.36,34.16,43.0,2850.0,1510.0,670.0,2.4835
-118.32,34.04,47.0,1989.0,1430.0,519.0,1.8333
-118.38,34.19,37.0,1434.0,1667.0,404.0,2.4375
-122.04,37.62,32.0,1540.0,793.0,302.0,3.2857
-119.79,36.31,25.0,4984.0,2414.0,961.0,2.2937
-124.09,40.86,25.0,1322.0,794.0,379.0,1.1742
-118.37,34.05,52.0,2346.0,1121.0,400.0,4.0583
-122.28,37.86,52.0,3007.0,1582.0,636.0,2.5652
-120.54,38.41,21.0,1435.0,668.0,267.0,2.5667
-119.58,36.11,21.0,2004.0,1397.0,398.0,2.2169
-121.87,37.66,39.0,522.0,161.0,102.0,2.4896
-117.7,35.64,8.0,2683.0,1154.0,399.0,5.8625
-121.81,37.99,18.0,2807.0,1315.0,437.0,4.8194
-122.12,37.68,40.0,1553.0,724.0,267.0,4.38
-118.54,34.23,29.0,1753.0,1318.0,333.0,4.125
-122.06,37.99,17.0,1319.0,384.0,269.0,1.8229
-121.93,37.49,5.0,1150.0,648.0,245.0,3.5714
-118.3,34.26,28.0,1643.0,1142.0,458.0,3.1607
-118.54,34.2,37.0,1600.0,1012.0,366.0,4.1597
-118.52,34.19,42.0,881.0,464.0,163.0,2.9511
-118.61,34.2,29.0,1673.0,794.0,270.0,5.5191
-117.64,35.61,10.0,2656.0,1349.0,501.0,4.25
-118.31,34.05,26.0,1809.0,2543.0,640.0,2.3536
-118.29,34.11,48.0,1448.0,681.0,287.0,3.2333
-121.76,37.68,35.0,1864.0,1189.0,349.0,4.2361
-118.35,34.07,45.0,3312.0,1157.0,809.0,3.5719
-120.42,38.42,18.0,2912.0,999.0,411.0,2.7344
-118.56,34.14,23.0,9657.0,3585.0,1162.0,10.4399
-119.67,36.57,32.0,1604.0,868.0,276.0,2.1908
-122.29,37.88,52.0,1650.0,841.0,380.0,3.556
-118.44,34.15,29.0,5474.0,2352.0,1326.0,3.415
-119.82,36.79,18.0,5822.0,3415.0,1224.0,1.6854
-118.26,34.01,37.0,2451.0,2824.0,598.0,1.9074
-118.5,34.21,36.0,1656.0,817.0,308.0,5.5675
-119.7,36.81,32.0,2623.0,1570.0,492.0,2.7159
-119.73,36.8,24.0,1316.0,781.0,260.0,3.7578
-119.75,36.76,29.0,2077.0,1887.0,489.0,1.4107
-118.94,35.41,10.0,3216.0,1539.0,483.0,6.3639
-119.08,35.36,12.0,6442.0,2966.0,1092.0,4.5791
-119.78,36.78,31.0,2164.0,959.0,463.0,2.3293
-118.32,34.04,42.0,1766.0,1117.0,367.0,2.0259
-119.69,36.85,20.0,2655.0,1081.0,379.0,4.5398
-118.44,34.23,43.0,2257.0,1418.0,442.0,4.5278
-122.22,39.51,17.0,1201.0,555.0,277.0,2.1
-118.44,34.26,34.0,1102.0,949.0,212.0,4.0792
-122.23,37.76,52.0,1705.0,658.0,253.0,5.75
-118.37,34.09,31.0,2697.0,1059.0,689.0,2.8942
-122.23,37.79,48.0,1696.0,1481.0,343.0,2.0375
-122.3,38.0,34.0,1712.0,956.0,341.0,4.4394
-118.19,34.03,50.0,1183.0,851.0,231.0,3.2639
-122.07,37.93,45.0,1544.0,614.0,238.0,5.0255
-118.2,34.14,51.0,1941.0,1012.0,371.0,3.9375
-118.52,34.32,18.0,7498.0,3189.0,955.0,8.1248
-118.33,34.05,46.0,3015.0,2300.0,725.0,2.0706
-118.28,34.1,49.0,1767.0,1066.0,438.0,3.0958
-119.34,37.12,23.0,1881.0,64.0,37.0,3.875
-124.25,40.28,32.0,1430.0,434.0,187.0,1.9417
-119.72,36.32,40.0,1185.0,676.0,256.0,2.2721
-122.13,37.7,19.0,3516.0,1810.0,703.0,3.9032
-124.14,40.59,22.0,1665.0,826.0,382.0,1.5625
-122.12,37.82,26.0,2269.0,918.0,313.0,6.6657
-119.78,36.8,34.0,3426.0,1938.0,647.0,2.8994
-118.4,34.22,36.0,2557.0,1556.0,491.0,3.6591
-122.27,37.8,52.0,249.0,396.0,85.0,1.2434
-119.77,36.31,14.0,3677.0,2191.0,785.0,2.6218
-122.13,37.73,33.0,1996.0,686.0,270.0,6.9096
-122.07,37.65,31.0,3300.0,2181.0,740.0,3.016
-120.69,38.36,19.0,3267.0,1252.0,566.0,2.7236
-119.84,36.81,18.0,2789.0,937.0,364.0,7.7062
-122.05,37.61,16.0,1642.0,705.0,351.0,2.8971
-118.3,34.07,46.0,5677.0,7443.0,2406.0,1.8238
-120.33,38.26,13.0,2962.0,252.0,103.0,4.4063
-118.35,34.08,52.0,1003.0,514.0,204.0,3.8472
-119.72,36.34,33.0,1287.0,580.0,210.0,3.2019
-120.01,38.92,23.0,964.0,485.0,198.0,1.7188
-118.32,34.04,48.0,1184.0,953.0,311.0,2.3526
-122.04,37.67,29.0,1694.0,690.0,242.0,6.0501
-122.08,37.92,26.0,1733.0,796.0,274.0,6.195
-118.23,34.09,47.0,859.0,913.0,234.0,2.6442
-122.05,37.68,23.0,7518.0,3827.0,1294.0,5.1701
-122.21,37.8,50.0,2833.0,1260.0,552.0,2.8929
-122.11,37.64,8.0,3592.0,1907.0,746.0,3.6708
-119.71,36.73,19.0,3972.0,1586.0,560.0,5.2608
-115.51,32.99,20.0,1402.0,1104.0,317.0,1.9088
-118.36,34.05,48.0,1825.0,728.0,363.0,3.3824
-123.83,41.88,18.0,1504.0,660.0,258.0,3.13
-119.79,36.77,43.0,2323.0,1144.0,471.0,2.3967
-118.91,35.4,10.0,3587.0,1398.0,763.0,2.569
-118.39,34.18,44.0,477.0,220.0,112.0,3.3906
-121.58,39.79,19.0,2636.0,1184.0,465.0,2.7863
-122.25,37.79,52.0,1339.0,1086.0,363.0,2.181
-122.28,37.89,52.0,2315.0,835.0,369.0,4.5893
-118.37,34.18,33.0,1829.0,1345.0,500.0,3.1629
-122.27,37.89,52.0,1978.0,723.0,272.0,5.3989
-118.41,34.29,35.0,1008.0,1162.0,215.0,3.35
-118.41,34.16,14.0,577.0,372.0,130.0,4.1875
-121.77,38.01,13.0,2983.0,1417.0,510.0,3.9861
-118.22,34.1,33.0,1903.0,1187.0,340.0,4.0469
-118.37,34.05,41.0,2369.0,1252.0,522.0,2.9883
-119.82,36.19,33.0,1293.0,694.0,229.0,2.0221
-122.14,37.75,33.0,1334.0,579.0,202.0,6.8323
-118.33,34.27,29.0,3034.0,1776.0,702.0,3.1349
-118.91,36.79,19.0,1616.0,187.0,80.0,3.7857
-122.01,37.97,32.0,3012.0,1288.0,512.0,3.6449
-122.13,37.67,40.0,1748.0,914.0,317.0,3.8676
-122.29,37.81,46.0,12.0,18.0,7.0,0.4999
-118.21,34.08,39.0,986.0,1347.0,299.0,2.2907
-118.21,34.06,30.0,511.0,1152.0,149.0,2.3611
-121.71,37.99,27.0,3861.0,2085.0,707.0,3.3558
-119.87,36.81,6.0,1891.0,969.0,330.0,4.6726
-119.63,36.7,42.0,1338.0,617.0,222.0,3.0833
-119.81,36.74,36.0,607.0,483.0,146.0,1.5625
-118.17,34.12,35.0,2568.0,1696.0,605.0,2.9154
-118.21,34.02,45.0,792.0,872.0,188.0,2.6875
-119.5,36.62,34.0,1440.0,1018.0,265.0,2.2206
-118.3,34.02,27.0,2190.0,1768.0,528.0,1.2446
-122.02,37.94,23.0,3516.0,1465.0,623.0,4.2569
-119.86,36.82,12.0,1488.0,675.0,223.0,4.7622
-120.79,38.24,19.0,1003.0,538.0,190.0,2.9821
-118.18,34.07,28.0,2616.0,2218.0,621.0,2.6842
-118.31,34.08,30.0,1390.0,1460.0,423.0,2.2422
-118.63,34.24,9.0,4759.0,1884.0,915.0,4.8333
-119.77,36.76,43.0,1945.0,1492.0,422.0,1.5174
-121.93,37.78,2.0,227.0,114.0,49.0,3.1591
-119.07,35.33,13.0,9027.0,4870.0,1797.0,3.406
-119.77,36.75,39.0,1287.0,1386.0,306.0,1.5227
-118.83,35.27,33.0,1190.0,717.0,196.0,2.6302
-118.58,34.19,27.0,4286.0,2863.0,1033.0,3.3125
-119.64,36.85,15.0,2397.0,1258.0,347.0,4.9904
-119.38,35.49,34.0,2304.0,1506.0,403.0,2.2071
-122.17,37.72,5.0,1692.0,814.0,328.0,3.663
-120.07,36.74,19.0,2627.0,1295.0,441.0,3.087
-118.95,34.81,30.0,2817.0,1089.0,412.0,3.1364
-118.29,33.99,46.0,2608.0,1766.0,596.0,1.5846
-118.36,34.06,52.0,2130.0,921.0,395.0,2.9605
-121.84,39.73,52.0,677.0,379.0,154.0,1.6797
-122.06,37.96,10.0,7136.0,2959.0,1507.0,3.9816
-122.16,37.72,38.0,1007.0,618.0,239.0,2.875
-121.98,37.96,22.0,2987.0,1420.0,540.0,3.65
-119.74,36.73,42.0,1236.0,946.0,261.0,2.0536
-118.39,34.17,40.0,1696.0,835.0,385.0,3.6563
-124.3,41.8,19.0,2672.0,1298.0,478.0,1.9797
-118.27,34.05,37.0,350.0,1122.0,248.0,2.7634
-119.01,35.31,19.0,7092.0,4101.0,1436.0,2.1006
-118.44,34.24,36.0,1660.0,1225.0,307.0,4.095
-122.36,37.92,52.0,215.0,126.0,43.0,1.3929
-119.77,36.84,15.0,1924.0,848.0,277.0,5.3886
-118.4,34.23,36.0,1643.0,1414.0,337.0,4.1181
-122.23,37.8,52.0,1192.0,772.0,257.0,2.3833
-122.27,37.85,47.0,2077.0,719.0,326.0,2.2431
-119.57,37.02,16.0,4199.0,2140.0,722.0,3.332
-122.27,37.86,52.0,2307.0,1127.0,548.0,1.8447
-118.34,34.1,28.0,2223.0,1271.0,684.0,2.5434
-118.31,34.08,49.0,2549.0,1539.0,594.0,2.6218
-118.18,34.1,10.0,1907.0,921.0,369.0,4.875
-119.79,36.82,23.0,4358.0,1852.0,802.0,3.4167
-118.41,34.23,35.0,1026.0,753.0,185.0,4.5909
-118.57,34.21,23.0,4891.0,2447.0,765.0,5.8798
-118.28,34.08,40.0,1630.0,1568.0,510.0,2.7366
-122.01,37.55,26.0,2068.0,1434.0,495.0,3.3008
-121.56,39.51,47.0,1064.0,603.0,190.0,1.3654
-122.26,38.02,5.0,3846.0,2053.0,716.0,5.0473
-121.9,38.02,12.0,1497.0,943.0,341.0,2.1417
-118.35,34.1,26.0,3977.0,1720.0,935.0,3.358
-122.2,37.78,45.0,1766.0,869.0,327.0,4.5893
-118.33,34.24,31.0,6434.0,3540.0,1131.0,4.2639
-118.36,34.02,43.0,1356.0,796.0,329.0,1.7159
-122.08,37.66,33.0,1547.0,1063.0,356.0,2.5625
-119.82,36.83,14.0,2982.0,1408.0,423.0,5.3241
-122.11,37.89,32.0,2372.0,1067.0,492.0,4.3235
-121.92,38.02,16.0,1840.0,1288.0,338.0,4.2067
-119.03,35.4,35.0,2608.0,1566.0,583.0,2.1818
-118.43,34.2,28.0,3386.0,2240.0,737.0,3.0221
-118.2,34.02,49.0,1098.0,1411.0,301.0,2.75
-122.09,39.13,28.0,4169.0,2587.0,810.0,2.331
-118.45,35.58,16.0,5396.0,1802.0,807.0,1.8819
-122.11,37.88,37.0,4005.0,1602.0,606.0,6.4666
-121.61,37.77,32.0,404.0,144.0,58.0,4.2083
-119.78,36.76,50.0,1343.0,1063.0,342.0,1.75
-121.11,41.07,26.0,1707.0,761.0,250.0,2.7188
-122.19,39.74,39.0,4179.0,2111.0,809.0,2.3507
-119.79,36.32,19.0,3252.0,1971.0,607.0,3.0667
-118.48,34.15,31.0,2536.0,990.0,424.0,5.4591
-121.74,37.95,5.0,4980.0,2399.0,763.0,5.7104
-122.29,37.9,52.0,2657.0,1131.0,489.0,4.4286
-118.32,34.09,34.0,2473.0,2655.0,1083.0,1.6331
-121.98,37.96,12.0,5048.0,2209.0,1014.0,3.1573
-118.61,34.24,17.0,5406.0,2337.0,882.0,6.0137
-122.19,37.75,19.0,2207.0,1481.0,520.0,1.3194
-122.23,37.8,52.0,1252.0,844.0,280.0,2.3929
-118.2,34.1,30.0,3643.0,4336.0,1163.0,2.07
-118.34,34.06,52.0,2069.0,826.0,377.0,3.5481
-118.2,34.14,52.0,2090.0,1219.0,390.0,4.0909
-118.49,34.15,33.0,2829.0,1010.0,363.0,10.3587
-118.3,34.11,52.0,1954.0,645.0,237.0,6.9391
-118.61,34.2,16.0,1718.0,896.0,475.0,3.6296
-119.75,36.71,38.0,1481.0,1543.0,372.0,1.4577
-122.06,37.6,17.0,5159.0,3174.0,817.0,5.8704
-118.55,34.2,31.0,1963.0,1494.0,415.0,3.5313
-118.28,34.06,42.0,2472.0,3795.0,1179.0,1.2254
-118.39,37.36,38.0,1813.0,902.0,396.0,2.3261
-122.29,37.78,42.0,1241.0,821.0,300.0,1.9427
-121.49,39.52,25.0,848.0,436.0,155.0,3.9028
-118.36,34.22,37.0,1512.0,1545.0,351.0,3.7663
-122.07,37.64,25.0,4524.0,2426.0,862.0,4.7083
-119.79,36.83,15.0,3356.0,1232.0,627.0,2.2215
-118.54,34.18,25.0,1938.0,1280.0,425.0,3.9632
-121.64,39.74,20.0,1808.0,763.0,335.0,2.3711
-118.48,34.23,30.0,1762.0,761.0,292.0,6.5268
-118.46,34.29,24.0,3668.0,3151.0,810.0,3.0526
-122.22,37.79,44.0,1487.0,961.0,272.0,3.5156
-118.24,34.08,52.0,109.0,86.0,24.0,4.9844
-122.2,39.75,18.0,2603.0,1616.0,588.0,2.0192
-122.3,37.81,52.0,1010.0,604.0,187.0,1.1667
-122.0,37.58,6.0,4405.0,2071.0,688.0,5.8151
-122.15,37.74,43.0,1383.0,853.0,272.0,3.5083
-118.42,34.13,38.0,3830.0,1292.0,516.0,12.7823
-118.27,34.0,40.0,2099.0,2311.0,529.0,1.852
-121.62,39.76,14.0,2063.0,934.0,529.0,1.7788
-118.5,34.19,26.0,2156.0,1142.0,470.0,4.0
-119.25,35.75,36.0,1598.0,1658.0,417.0,1.517
-124.17,40.76,26.0,1776.0,992.0,380.0,2.8056
-120.59,38.45,13.0,2944.0,1091.0,466.0,3.0
-119.72,36.81,28.0,1651.0,780.0,309.0,2.9453
-122.17,37.75,38.0,992.0,732.0,259.0,1.6196
-118.28,34.1,48.0,805.0,633.0,235.0,2.3421
-122.03,37.56,24.0,8444.0,4446.0,1491.0,4.6978
-122.05,37.93,5.0,4274.0,1503.0,881.0,4.0473
-118.92,35.26,20.0,3815.0,3450.0,920.0,2.0174
-122.16,37.75,24.0,1790.0,1137.0,386.0,2.537
-124.02,40.72,28.0,3513.0,1658.0,598.0,3.8095
-118.99,35.32,35.0,1576.0,870.0,282.0,1.6575
-119.83,36.78,35.0,1789.0,933.0,357.0,2.5223
-124.15,40.79,37.0,2692.0,1263.0,486.0,3.0216
-118.51,34.28,34.0,3580.0,1694.0,524.0,5.4065
-118.27,34.06,33.0,1416.0,2013.0,614.0,1.9818
-121.95,37.55,21.0,10687.0,4552.0,1520.0,6.6478
-118.2,34.07,21.0,1353.0,1688.0,367.0,1.9937
-118.3,34.05,42.0,1476.0,1605.0,545.0,1.721
-118.26,34.12,52.0,1942.0,1375.0,477.0,2.7348
-118.35,34.08,52.0,1710.0,727.0,355.0,4.5833
-121.88,38.02,46.0,2112.0,1249.0,382.0,2.5737
-119.34,36.62,26.0,1922.0,1148.0,332.0,2.6058
-122.02,37.88,16.0,3031.0,1087.0,421.0,7.3732
-122.26,37.82,31.0,4596.0,2048.0,1180.0,2.8345
-118.57,34.15,22.0,5791.0,2059.0,673.0,10.9201
-119.96,35.99,25.0,1047.0,1505.0,286.0,2.0976
-118.36,34.21,41.0,337.0,198.0,50.0,1.8929
-124.14,40.6,27.0,1148.0,521.0,219.0,4.025
-118.34,34.12,41.0,3257.0,1237.0,638.0,4.2415
-118.4,34.17,27.0,3588.0,1891.0,871.0,3.4013
-118.34,34.03,47.0,1927.0,1349.0,508.0,1.3444
-122.2,37.84,30.0,2211.0,844.0,343.0,6.0666
-124.15,40.8,47.0,1486.0,765.0,329.0,1.755
-119.73,36.74,14.0,6202.0,5561.0,1435.0,1.6073
-122.2,37.88,36.0,1065.0,398.0,155.0,7.7736
-120.79,38.7,13.0,5036.0,2243.0,923.0,2.3319
-118.25,34.0,36.0,1176.0,1267.0,292.0,1.6382
-118.53,34.16,32.0,3554.0,1623.0,750.0,3.6141
-118.17,34.09,36.0,3066.0,3097.0,780.0,2.5523
-118.59,34.23,17.0,6592.0,4459.0,1463.0,3.0347
-122.06,37.96,37.0,1784.0,788.0,304.0,4.2917
-118.34,34.08,52.0,1721.0,688.0,196.0,15.0001
-122.15,37.75,44.0,1938.0,946.0,331.0,3.225
-122.36,37.94,43.0,369.0,371.0,111.0,1.6
-120.45,36.86,34.0,673.0,539.0,182.0,2.3523
-115.95,33.28,12.0,99.0,37.0,17.0,1.8958
-119.72,36.75,11.0,4832.0,2190.0,888.0,2.6611
-118.24,34.01,30.0,405.0,376.0,68.0,1.7813
-118.36,34.1,52.0,1096.0,423.0,230.0,3.0179
-122.3,37.92,32.0,3943.0,1524.0,614.0,6.0677
-121.73,37.71,12.0,5608.0,2595.0,1067.0,3.9864
-121.99,37.56,20.0,6462.0,3288.0,1235.0,4.3393
-122.13,37.67,38.0,2012.0,880.0,332.0,3.1734
-122.2,37.8,46.0,2041.0,1059.0,399.0,3.8487
-122.16,37.75,35.0,667.0,406.0,133.0,3.8047
-122.07,37.94,43.0,1454.0,683.0,258.0,4.475
-119.04,35.36,36.0,1942.0,1051.0,411.0,1.8362
-119.79,36.75,33.0,3161.0,3530.0,846.0,1.123
